Ticker,NCTId,ResultsFirstPostDate,CompletionDate,BuyPrice,SellPrice,PercentDiff
CNTX,NCT04501952,"November 16, 2021","May 6, 2021",4.91,4.89,-0.10
CNTX,NCT03744676,"December 6, 2023","September 22, 2023",0.88,0.85,-0.95
CNTX,NCT03336450,"September 14, 2021","October 13, 2020",5.10,6.99,7.82
CNTX,NCT01269463,"December 13, 2022","March 13, 2013",0.76,0.74,-0.67
CNTX,NCT04357730,"January 20, 2022","September 30, 2021",2.24,2.11,-1.49
CNTX,NCT00618657,"October 4, 2023",July 2021,1.17,1.35,3.59
CNTX,NCT03088930,"February 11, 2022","January 13, 2021",1.87,1.81,-0.82
CNTX,NCT05584644,"December 5, 2023","February 22, 2022",0.88,0.85,-0.95
CNTX,NCT04863248,"April 14, 2023","February 2, 2022",0.98,1.06,1.96
CNTX,NCT04979858,"April 3, 2023","March 15, 2022",0.62,0.60,-0.94
CNTX,NCT04048122,"October 6, 2023","July 1, 2022",0.94,0.85,-2.48
CNTX,NCT03057119,"September 11, 2023","March 31, 2022",0.95,0.90,-1.27
CNTX,NCT03977701,"March 9, 2023","December 31, 2021",0.69,0.69,0.07
CNTX,NCT02985151,"June 6, 2023","December 1, 2020",1.40,1.23,-3.23
CNTX,NCT02069899,"June 28, 2022","May 18, 2021",2.20,2.06,-1.64
CNTX,NCT04248491,"September 21, 2023","July 13, 2023",0.95,1.29,7.59
CNTX,NCT01698918,"February 9, 2022","January 13, 2021",2.16,1.96,-2.43
CNTX,NCT03339570,"November 16, 2021","November 1, 2020",4.91,4.89,-0.10
CNTX,NCT03082898,"February 16, 2022","June 1, 2020",2.01,1.92,-1.15
CNTX,NCT02707055,"March 16, 2022","September 9, 2020",1.79,2.10,3.98
CNTX,NCT04399551,"May 19, 2023","March 13, 2023",0.98,1.06,1.96
CNTX,NCT03639558,"June 14, 2022","July 7, 2019",2.13,2.15,0.23
CNTX,NCT03491397,"November 30, 2022","October 29, 2021",1.38,1.38,0.00
CNTX,NCT04625062,"February 13, 2023","March 18, 2021",0.60,0.59,-0.13
CRBP,NCT03451045,"January 18, 2023","June 17, 2020",4.14,4.20,0.36
CRBP,NCT02466243,"January 19, 2023","January 29, 2021",4.20,4.14,-0.36
CRBP,NCT02465450,"February 9, 2018","December 28, 2016",231.00,226.50,-0.49
CRBP,NCT02465437,"October 2, 2018","December 11, 2020",231.30,205.20,-2.99
CRBP,NCT03093402,"November 18, 2022","July 28, 2021",3.36,3.45,0.66
CORT,NCT02804750,"September 25, 2019",September 2018,14.66,14.58,-0.14
CORT,NCT00936741,"April 2, 2014",September 2012,4.44,4.07,-2.17
CORT,NCT01371565,"November 20, 2013",September 2012,1.89,2.05,2.03
CORT,NCT00637494,"February 16, 2017",June 2014,8.51,8.85,0.98
CORT,NCT00569582,"May 28, 2012",,4.00,4.09,0.56
CORT,NCT02762981,"December 6, 2022","September 12, 2020",23.52,21.38,-2.38
CORT,NCT03823703,"August 31, 2022","April 5, 2021",25.82,25.63,-0.18
CORT,NCT04329949,"November 18, 2023","March 25, 2022",25.94,25.34,-0.59
CORT,NCT04588688,"June 12, 2023","August 1, 2021",22.11,21.97,-0.16
CRMD,NCT02651428,"August 31, 2021",October 2018,6.43,6.46,0.12
CRVS,NCT04734873,"August 23, 2022","August 18, 2021",1.00,0.99,-0.25
COSM,NCT00678496,"March 17, 2021","January 31, 2010",5.80,5.00,-3.70
COSM,NCT03035201,"August 22, 2023","February 12, 2021",1.30,1.21,-1.79
COSM,NCT01142089,"April 10, 2018",June 2012,8.25,7.69,-1.76
COSM,NCT01100112,"June 5, 2014",August 2010,10.80,10.50,-0.70
COSM,NCT01447017,"December 10, 2013",November 2012,11.90,12.00,0.21
CGEM,NCT03682055,"August 15, 2023","August 8, 2020",10.02,10.48,1.12
CPIX,NCT00478192,"April 21, 2010",August 2008,10.95,10.57,-0.88
CPIX,NCT01118663,"August 4, 2014",May 2013,4.88,4.77,-0.57
CPIX,NCT01901393,"February 15, 2016",August 2014,4.67,4.58,-0.49
CPIX,NCT00592475,"September 28, 2010",November 2008,5.90,5.77,-0.56
CPIX,NCT00435591,"May 26, 2010",September 2008,6.49,6.96,1.75
CPIX,NCT01451411,"March 1, 2016",January 2014,4.90,4.81,-0.46
CPIX,NCT01334957,"June 23, 2014",January 2013,4.50,4.52,0.11
CPIX,NCT01332253,"November 3, 2016",August 2012,5.00,5.12,0.59
CPIX,NCT01334944,"June 23, 2014",October 2012,4.50,4.52,0.11
CPIX,NCT01002573,"November 6, 2016",June 2013,5.00,5.12,0.59
CPIX,NCT02208063,"February 17, 2020","April 12, 2018",4.55,4.50,-0.28
CPIX,NCT00606489,"August 11, 2011",May 2009,6.20,6.06,-0.57
CPIX,NCT02216357,"March 22, 2017",January 2016,6.27,6.39,0.47
CPIX,NCT00061633,"January 11, 2010",January 2004,11.65,11.29,-0.78
CPIX,NCT00077675,"January 11, 2010",September 2004,11.65,11.29,-0.78
CPIX,NCT00124020,"February 1, 2010",May 2007,11.41,11.54,0.28
CPIX,NCT00107952,"December 8, 2009",July 2007,13.70,13.77,0.13
CPIX,NCT00091819,"December 8, 2009",June 2006,13.70,13.77,0.13
CPIX,NCT00107978,"February 1, 2010",May 2006,11.41,11.54,0.28
CPIX,NCT02583399,"November 20, 2020","July 2, 2019",2.96,2.91,-0.43
CPIX,NCT01650519,"July 10, 2014",January 2013,4.62,4.52,-0.55
CPIX,NCT00062647,"March 22, 2011",August 2006,5.25,5.31,0.28
CPIX,NCT00712543,"September 27, 2011",September 2009,5.39,5.58,0.87
CPIX,NCT00225732,"September 15, 2011",January 2008,5.55,5.24,-1.44
CPIX,NCT01887470,"June 1, 2015",October 2013,6.94,7.12,0.64
CPIX,NCT02123017,"February 24, 2016",August 2014,4.56,4.74,0.97
CPIX,NCT02802228,"January 19, 2022","July 17, 2018",3.64,3.41,-1.63
CPIX,NCT01436500,"February 14, 2017",July 2015,5.70,5.71,0.04
CPIX,NCT00470600,"December 8, 2011",September 2008,5.90,5.80,-0.43
CPIX,NCT00780962,"January 31, 2018","August 9, 2010",6.81,6.92,0.40
CPIX,NCT01530880,"August 28, 2017","March 17, 2016",7.15,7.06,-0.32
CPIX,NCT01689207,"October 26, 2016",December 2014,4.70,4.80,0.53
CPIX,NCT00637728,"February 29, 2016",September 2006,4.81,4.70,-0.58
CPIX,NCT01770379,"July 21, 2016",May 2015,4.82,4.69,-0.68
CPIX,NCT03747939,"January 5, 2024","July 5, 2023",1.95,1.93,-0.26
CPIX,NCT03573908,"November 16, 2020","April 10, 2019",2.96,2.91,-0.43
CPIX,NCT00452348,"February 15, 2010",April 2009,11.60,11.80,0.43
CPIX,NCT00846586,"August 18, 2011",March 2010,5.94,5.87,-0.30
CPIX,NCT03104400,"January 25, 2022","August 29, 2024",3.48,3.34,-1.03
CPIX,NCT02873936,"January 15, 2021","June 26, 2018",3.20,3.22,0.16
CRIS,NCT02674750,"April 27, 2022","May 28, 2019",1.01,0.91,-2.60
CUTR,NCT03782545,"September 13, 2023","December 19, 2018",9.60,9.36,-0.63
CUTR,NCT03424304,"August 23, 2023","June 30, 2018",10.72,9.20,-3.82
CUTR,NCT03430921,"September 26, 2023","May 30, 2018",6.16,6.02,-0.57
CUTR,NCT03424148,"September 14, 2023","November 27, 2018",8.57,8.30,-0.80
CUTR,NCT03285581,"September 13, 2023","December 20, 2018",9.60,9.36,-0.63
CUTR,NCT00953290,"April 18, 2011",January 2010,8.45,8.48,0.09
CUTR,NCT01057134,"September 25, 2023",May 2011,5.33,4.55,-3.95
CUTR,NCT01885871,"October 12, 2015",August 2014,14.32,14.21,-0.19
CUTR,NCT00953160,"March 17, 2011",July 2010,8.90,8.63,-0.77
CUTR,NCT03284333,"August 1, 2023","September 5, 2018",18.50,18.61,0.15
CUTR,NCT03433430,"September 18, 2023","March 7, 2018",6.46,6.16,-1.19
CUTR,NCT04695691,"November 2, 2023","December 7, 2022",3.05,3.22,1.36
CUTR,NCT02912507,"October 4, 2023","August 16, 2017",4.55,4.80,1.34
CUTR,NCT01362192,"January 29, 2015",November 2011,13.54,13.84,0.55
CUTR,NCT02935660,"September 26, 2023",June 2017,6.16,6.02,-0.57
CUTR,NCT02888626,"August 15, 2023","February 6, 2017",12.30,11.02,-2.74
CUTR,NCT01665118,"February 21, 2023",June 2013,31.76,32.03,0.21
CUTR,NCT02756806,"February 21, 2023","September 28, 2016",31.76,32.03,0.21
CUTR,NCT02910505,"September 21, 2023","July 28, 2017",6.46,6.16,-1.19
CUTR,NCT02873104,"February 28, 2018",September 2016,45.05,47.10,1.11
CUTR,NCT02754479,"May 9, 2023","March 15, 2017",17.66,14.51,-4.90
CUTR,NCT01789346,"February 21, 2023",December 2014,31.76,32.03,0.21
CUTR,NCT03421691,"September 6, 2023","February 7, 2018",10.45,9.77,-1.68
CUTR,NCT02268474,"February 21, 2023",August 2015,31.76,32.03,0.21
CUTR,NCT03018587,"March 7, 2023","December 29, 2017",31.12,29.17,-1.62
CUTR,NCT01912950,"February 21, 2023",July 2015,31.76,32.03,0.21
CUTR,NCT02090894,"July 2, 2018",December 2016,40.80,41.35,0.33
CUTR,NCT02244554,"February 21, 2023",March 2016,31.76,32.03,0.21
CUTR,NCT01973166,"February 21, 2023",July 2014,31.76,32.03,0.21
CVRX,NCT01484288,"August 26, 2021",March 2015,19.45,19.27,-0.23
CYCC,NCT01303796,"June 22, 2022","July 31, 2017",20.40,20.70,0.36
CYCN,NCT03254485,"September 15, 2022","August 19, 2019",20.00,18.10,-2.49
CYCN,NCT03217591,"September 15, 2022","August 20, 2019",20.00,18.10,-2.49
CYCN,NCT03285178,"July 21, 2023","July 22, 2020",3.55,3.55,0.00
CYCN,NCT03091920,"August 31, 2020","August 3, 2017",51.60,45.00,-3.42
CYCN,NCT02906579,"April 16, 2020","March 17, 2017",68.00,69.80,0.65
CYCN,NCT02931565,"May 4, 2021","May 1, 2018",51.00,55.20,1.98
CYCN,NCT04475549,"November 15, 2023","January 23, 2022",1.91,2.11,2.49
CYTH,NCT03187418,"October 8, 2021","February 15, 2020",5.39,5.30,-0.42
CYTH,NCT03440411,"March 10, 2021","December 31, 2019",9.04,9.89,2.25
CYTH,NCT02784275,"June 12, 2018","May 17, 2017",31.00,31.00,0.00
CYTH,NCT02429427,"June 23, 2020",March 2019,16.00,15.00,-1.61
CYTH,NCT00878605,"February 11, 2015","September 30, 2013",70.00,60.00,-3.85
CYTH,NCT00822120,"April 4, 2018","June 30, 2022",34.00,28.00,-4.84
CYTH,NCT03327571,"June 25, 2021","October 31, 2019",9.32,8.95,-1.01
CYTH,NCT00450814,"December 16, 2019","November 20, 2019",34.00,33.00,-0.75
CYTH,NCT02911701,"July 27, 2023","January 10, 2018",1.55,1.49,-0.99
CYTH,NCT01024010,"September 18, 2018","September 28, 2017",70.00,60.00,-3.85
CYTH,NCT01691690,"April 6, 2017",July 2016,43.00,55.00,6.12
CYTH,NCT02016625,"April 18, 2016",April 2014,40.00,44.00,2.38
CYTH,NCT03918499,"March 23, 2023","February 9, 2023",0.91,0.89,-0.56
CYTH,NCT00072566,"May 12, 2015",November 2008,52.00,59.00,3.15
CYTH,NCT01955434,"February 7, 2018","December 27, 2016",40.00,38.00,-1.28
CYTH,NCT01864018,"September 21, 2022","October 22, 2024",1.75,1.71,-0.58
CYTH,NCT00107198,"August 10, 2016","December 31, 2030",37.00,34.00,-2.11
CYTH,NCT01640301,"June 23, 2022","March 20, 2020",2.10,2.20,1.16
CYTH,NCT00033293,"October 3, 2016","December 31, 2022",40.00,41.00,0.62
CYTH,NCT01807182,"November 10, 2022","August 26, 2021",1.32,1.27,-0.97
CYTH,NCT04639245,"August 3, 2023","August 16, 2022",1.77,1.48,-4.46
CYTH,NCT00379340,"June 14, 2017",,40.00,40.00,0.00
CYTH,NCT02541565,"September 23, 2020","December 18, 2018",14.00,13.00,-1.85
CYTH,NCT00653068,"February 13, 2017","August 30, 2024",43.00,55.00,6.12
CYTH,NCT02481310,"December 8, 2021",July 2024,4.69,4.36,-1.82
CYTH,NCT00354835,"July 25, 2017","December 31, 2022",38.00,38.00,0.00
CYTH,NCT02017964,"April 4, 2019","December 31, 2022",68.00,60.00,-3.12
CYTH,NCT00567567,"June 27, 2017","March 31, 2022",37.00,49.00,6.98
CYTH,NCT00025259,"March 7, 2017",,60.00,52.00,-3.57
CYTH,NCT00720109,"October 7, 2016","March 31, 2020",48.00,41.00,-3.93
CYTH,NCT00554788,"June 26, 2019","December 31, 2024",47.00,47.00,0.00
CYTH,NCT02048813,"August 14, 2023","December 31, 2024",1.30,1.30,0.00
CYTH,NCT00433511,"September 4, 2019",,18.00,16.00,-2.94
CYTH,NCT00789776,"July 12, 2018",May 2017,42.00,44.00,1.16
CYTH,NCT00513292,"September 29, 2015","February 21, 2013",71.00,71.00,0.00
CYTH,NCT00085735,"June 14, 2017",,40.00,40.00,0.00
CYTH,NCT01363128,"May 3, 2021","April 8, 2020",7.50,7.25,-0.85
CYTH,NCT03113500,"April 19, 2023","December 21, 2024",0.70,0.76,2.05
CYTH,NCT00671034,"September 6, 2018","March 31, 2021",52.00,58.00,2.73
CYTH,NCT01570348,"February 17, 2020","October 30, 2019",19.00,19.00,0.00
CYTH,NCT04537078,"February 17, 2022","September 1, 2021",3.25,3.25,0.00
CYTH,NCT01175356,"September 28, 2017","September 28, 2024",46.00,45.00,-0.55
CYTH,NCT01750073,"December 20, 2023",June 2026,1.68,1.88,2.81
CYTH,NCT01798004,"February 9, 2017",,53.00,54.00,0.47
CYTH,NCT04081389,"September 11, 2023","February 27, 2023",1.76,1.60,-2.38
CYTH,NCT02408016,"September 13, 2021","June 30, 2020",6.21,6.49,1.10
CYTH,NCT02650986,"May 31, 2022","July 14, 2032",2.16,2.32,1.79
CYTH,NCT03873805,"October 18, 2023","December 31, 2023",1.07,0.94,-3.23
CYTH,NCT00602459,"April 4, 2017","April 15, 2023",43.00,43.00,0.00
CYTH,NCT03488225,"April 13, 2021","April 2, 2020",7.08,7.05,-0.11
CYTH,NCT04205240,"September 28, 2023","November 22, 2021",1.33,1.20,-2.57
CYTH,NCT02706405,"August 24, 2022","May 28, 2021",2.27,2.24,-0.33
CYTH,NCT00589316,"February 9, 2023","October 1, 2021",1.52,1.41,-1.88
CYTH,NCT03303950,"May 27, 2020","February 19, 2020",18.00,18.00,0.00
CYTH,NCT00075725,"August 6, 2015","March 31, 2021",52.00,52.00,0.00
CYTH,NCT01231906,"May 4, 2021",,7.98,7.75,-0.73
CYTH,NCT01856192,"June 3, 2021","December 31, 2024",8.77,9.05,0.79
CYTH,NCT00626626,"April 25, 2018",January 2010,30.00,30.00,0.00
CYTH,NCT01096368,"March 2, 2023","September 22, 2024",1.19,1.07,-2.65
CYTH,NCT01904136,"January 17, 2024","February 28, 2022",1.68,1.62,-0.91
CYTH,NCT00408005,"June 20, 2019",,47.00,47.00,0.00
CYTH,NCT03786783,"March 14, 2023","December 31, 2023",1.12,1.11,-0.22
CBAY,NCT02955602,"July 14, 2022","July 8, 2019",3.22,3.37,1.14
CBAY,NCT03551522,"July 5, 2022","August 10, 2020",3.10,3.44,2.60
CBAY,NCT03602560,"May 31, 2022","February 16, 2020",1.99,2.05,0.74
CBAY,NCT01399008,"July 28, 2014",February 2012,5.50,5.48,-0.09
CYTK,NCT03759392,"March 7, 2023","January 6, 2022",39.24,35.60,-2.43
CYTK,NCT02936635,"May 12, 2021","October 26, 2018",24.32,25.93,1.60
CYTK,NCT02644668,"August 31, 2020","May 31, 2018",15.50,15.35,-0.24
CYTK,NCT00682565,"February 25, 2010",March 2009,18.72,19.44,0.94
CYTK,NCT01709149,"March 31, 2020",March 2014,11.15,11.96,1.75
CYTK,NCT04175808,"July 20, 2021","March 4, 2020",29.28,29.04,-0.21
CYTK,NCT02929329,"July 20, 2021","September 14, 2020",29.28,29.04,-0.21
CYTK,NCT02601001,"May 18, 2021","January 6, 2016",23.76,23.05,-0.76
CYTK,NCT01786512,"May 17, 2021","August 19, 2015",22.75,22.26,-0.54
CYTK,NCT00941681,"December 21, 2010",October 2009,12.78,12.30,-0.96
CYTK,NCT00748579,"August 23, 2010",July 2009,13.38,13.74,0.66
CYTK,NCT00624442,"August 16, 2010",February 2009,12.90,12.96,0.12
CYTK,NCT00343564,"October 4, 2016",July 2010,9.36,9.46,0.27
CYTK,NCT02662582,"February 5, 2021","June 8, 2018",20.90,21.01,0.13
CTMX,NCT03149549,"January 5, 2024","September 10, 2020",1.66,1.68,0.22
CTMX,NCT03993379,"December 1, 2021","May 21, 2020",6.70,6.61,-0.34
DARE,NCT04370548,"July 2, 2021","December 7, 2020",1.52,2.00,6.82
DARE,NCT03598088,"June 8, 2022","November 15, 2019",1.37,1.27,-1.89
DAWN,NCT03104374,"January 25, 2022","September 30, 2024",13.85,14.01,0.29
DAWN,NCT03493919,"July 17, 2023","May 27, 2022",11.81,12.13,0.67
DAWN,NCT01270516,"April 12, 2021","January 20, 2020",19.78,20.63,1.05
DAWN,NCT01927497,"August 17, 2021","September 1, 2015",23.90,25.22,1.34
DAWN,NCT04786444,"September 28, 2023","January 26, 2022",12.01,11.58,-0.91
DAWN,NCT04126213,"December 13, 2021","May 14, 2021",17.96,15.65,-3.44
DAWN,NCT01572493,"March 6, 2023","July 2, 2019",18.73,18.67,-0.08
DAWN,NCT03158727,"April 6, 2022","July 7, 2020",11.14,11.09,-0.11
DAWN,NCT04541004,"July 3, 2023","April 24, 2021",11.95,11.22,-1.58
DAWN,NCT02751827,"June 25, 2021","November 19, 2019",22.14,20.14,-2.37
DAWN,NCT01545050,"December 3, 2021",December 2013,14.26,14.78,0.90
DAWN,NCT03342742,"March 3, 2022","October 13, 2020",12.23,12.82,1.18
DAWN,NCT04531098,"June 24, 2022","December 31, 2008",19.31,19.43,0.15
DAWN,NCT03894969,"September 27, 2021","August 13, 2021",22.85,20.71,-2.46
DAWN,NCT02478489,"June 29, 2021",October 2020,22.77,22.85,0.09
DAWN,NCT03090737,"March 14, 2022","March 14, 2022",9.83,9.27,-1.47
DAWN,NCT03104075,"December 7, 2021","August 29, 2020",17.98,17.39,-0.83
DAWN,NCT00006436,"June 28, 2022","March 30, 2027",17.55,19.95,3.20
DAWN,NCT02798523,"June 22, 2023","November 14, 2022",12.05,12.59,1.10
DAWN,NCT04537949,"March 24, 2022","February 7, 2022",9.12,9.83,1.87
DAWN,NCT04847141,"December 5, 2022","December 27, 2021",19.97,21.61,1.97
DAWN,NCT02743351,"February 8, 2023","November 5, 2021",20.23,19.90,-0.41
DAWN,NCT03837184,"January 11, 2022","June 29, 2021",15.36,14.09,-2.16
DAWN,NCT04524507,"November 23, 2021","June 4, 2021",19.00,18.30,-0.94
DAWN,NCT05083585,"September 11, 2023","September 22, 2022",14.04,13.13,-1.67
DAWN,NCT04343755,"September 18, 2023","April 26, 2023",12.83,12.51,-0.63
DAWN,NCT03945825,"January 3, 2022","September 18, 2020",14.48,15.36,1.47
DAWN,NCT04432272,"November 22, 2021","November 28, 2020",19.03,18.16,-1.17
DAWN,NCT04535453,"June 22, 2023","March 9, 2022",12.05,12.59,1.10
DAWN,NCT04622592,"July 21, 2023","April 26, 2022",14.08,14.38,0.53
DAWN,NCT04340050,"February 28, 2024","December 23, 2020",16.83,17.46,0.92
DAWN,NCT03464136,"January 11, 2022","May 21, 2021",15.36,14.09,-2.16
DAWN,NCT04232943,"September 6, 2022","February 1, 2021",24.40,25.54,1.14
DAWN,NCT02302157,"July 13, 2021",December 2018,20.48,20.26,-0.27
DAWN,NCT04033068,"December 6, 2021","June 10, 2020",17.45,18.25,1.12
DAWN,NCT02964741,"July 12, 2022","August 1, 2021",19.07,19.14,0.09
DAWN,NCT02427464,"August 22, 2022",April 2019,23.38,23.49,0.12
DAWN,NCT02861586,"June 8, 2021","April 16, 2018",20.63,20.84,0.25
DAWN,NCT04652479,"June 9, 2023","June 30, 2022",13.80,12.69,-2.10
DAWN,NCT02485639,"October 24, 2023","March 31, 2020",9.85,10.17,0.80
DAWN,NCT05512949,"January 9, 2024","March 30, 2024",14.00,13.94,-0.11
DAWN,NCT01335009,"September 1, 2021","April 10, 2020",27.92,27.54,-0.34
DAWN,NCT04150562,"May 17, 2022","September 16, 2021",7.58,7.20,-1.29
DAWN,NCT02598388,"February 18, 2022","December 12, 2018",13.31,13.81,0.92
DAWN,NCT04408963,"December 18, 2023","November 28, 2022",13.93,13.79,-0.25
DAWN,NCT03636906,"July 27, 2022","July 22, 2021",17.93,17.13,-1.14
DAWN,NCT02078869,"April 12, 2023","September 1, 2016",12.46,12.34,-0.24
DAWN,NCT02927873,"October 28, 2021","November 26, 2020",22.92,25.72,2.88
DAWN,NCT02828358,"October 26, 2021","September 22, 2024",22.24,24.44,2.36
DAWN,NCT04166383,"June 9, 2023","December 31, 2022",13.80,12.69,-2.10
DAWN,NCT03301051,"August 14, 2023","May 9, 2018",13.89,13.51,-0.69
DAWN,NCT04583969,"June 5, 2023","April 22, 2022",12.54,13.47,1.79
DAWN,NCT04127786,"February 9, 2024","May 12, 2025",14.89,14.56,-0.56
DAWN,NCT03814590,"March 23, 2022","November 30, 2020",9.27,9.49,0.59
DAWN,NCT02451696,"September 1, 2021","December 28, 2017",27.92,27.54,-0.34
DAWN,NCT04015336,"February 1, 2022","July 15, 2020",14.08,13.74,-0.61
DAWN,NCT04579250,"February 22, 2023","January 27, 2022",19.45,17.99,-1.95
DAWN,NCT01311674,"August 17, 2021","March 11, 2011",23.90,25.22,1.34
DAWN,NCT03969641,"December 27, 2022","September 29, 2021",19.81,21.52,2.07
DAWN,NCT03739112,"June 23, 2023","July 16, 2019",11.95,11.22,-1.58
DAWN,NCT04583956,"December 19, 2022","September 13, 2021",23.41,22.62,-0.86
DAWN,NCT04029883,"November 18, 2023","July 31, 2024",12.12,11.87,-0.52
DAWN,NCT00964002,"May 16, 2022","April 8, 2014",7.22,6.16,-3.96
DCPH,NCT03673501,"January 2, 2024",December 2024,15.99,15.29,-1.12
DNLI,NCT02259582,"August 20, 2018","April 7, 2017",16.82,18.02,1.72
DNLI,NCT04410198,"September 13, 2022","October 11, 2021",30.43,29.83,-0.50
DSGN,NCT04280445,"November 2, 2021","December 18, 2020",16.80,17.94,1.64
DSGN,NCT03288714,"September 5, 2021","June 1, 2019",17.60,17.11,-0.71
DSGN,NCT04141917,"June 22, 2022","March 31, 2021",15.53,15.25,-0.45
DSGN,NCT04598321,"October 12, 2023","December 6, 2022",2.18,2.13,-0.58
DSGN,NCT01988337,"October 4, 2022",July 2018,16.77,15.68,-1.68
DSGN,NCT04555616,"April 12, 2023","October 13, 2021",4.99,5.19,0.98
DSGN,NCT03006185,"September 28, 2022","March 1, 2017",17.52,16.72,-1.17
DSGN,NCT00112502,"October 18, 2021",September 2014,15.10,15.47,0.61
DSGN,NCT02623998,"March 14, 2022","November 30, 2019",18.56,17.09,-2.06
DSGN,NCT04465422,"March 2, 2021","July 16, 2020",29.52,29.75,0.19
DSGN,NCT04971031,"March 1, 2023","September 8, 2021",7.06,7.10,0.14
DSGN,NCT03224507,"November 22, 2023","June 30, 2023",2.56,2.56,0.00
DSGN,NCT02990468,"March 15, 2023","March 31, 2022",7.01,6.48,-1.96
DSGN,NCT03792477,"April 29, 2021","April 2, 2020",27.47,27.69,0.20
DSGN,NCT03365154,"May 20, 2021","November 6, 2018",26.78,26.57,-0.20
DSGN,NCT04727528,"October 6, 2023","September 14, 2022",2.23,2.21,-0.23
DSGN,NCT02907944,"May 8, 2023","September 30, 2021",6.81,6.84,0.11
DSGN,NCT02892149,"June 28, 2022","March 30, 2020",14.02,14.09,0.12
DSGN,NCT02680574,"June 27, 2022","July 31, 2020",21.06,20.88,-0.21
DSGN,NCT02865850,"July 18, 2022","March 30, 2020",18.96,19.68,0.93
DSGN,NCT02710084,"December 6, 2021","July 29, 2020",17.69,20.36,3.51
DSGN,NCT03335488,"July 10, 2023","December 20, 2022",6.98,6.95,-0.11
DSGN,NCT03512964,"October 27, 2022","September 13, 2020",15.62,15.50,-0.19
DSGN,NCT03514394,"August 23, 2022","December 30, 2021",20.88,20.27,-0.74
DSGN,NCT02621398,"October 11, 2023","December 30, 2042",2.25,2.14,-1.25
DSGN,NCT02819973,"April 21, 2021","April 30, 2020",19.55,19.27,-0.36
DSGN,NCT04625062,"February 13, 2023","March 18, 2021",5.20,4.99,-1.03
DSGN,NCT02748694,"March 1, 2021","September 22, 2019",20.38,22.69,2.68
DSGN,NCT04446182,"January 22, 2024","January 30, 2023",2.48,2.37,-1.13
IRON,NCT03900728,"April 15, 2021","March 30, 2020",336.60,314.10,-1.73
IRON,NCT02758899,"August 18, 2020",August 2016,310.20,309.00,-0.10
IRON,NCT02421601,"November 11, 2021",February 2018,107.40,105.30,-0.49
IRON,NCT04732195,"May 22, 2023","March 17, 2022",52.98,54.24,0.59
IRON,NCT02075554,"February 3, 2021",February 2017,405.00,379.80,-1.61
IRON,NCT02412735,"January 18, 2022","June 15, 2021",60.30,56.10,-1.80
IRON,NCT02700451,"July 10, 2023",March 2023,45.99,46.49,0.27
